sample_id,row,recall,X,X_pred,rul
3,74,0.7449958622342044,0.2550041377657955,0.2414415689817121,0.0
3,75,0.7449958622342044,0.2550041377657955,0.2417826419243228,0.0
3,76,0.7437046180805544,0.2562953819194455,0.2420595545140966,0.0
3,77,0.7437046180805544,0.2562953819194455,0.2426518903208525,0.0
3,78,0.7437046180805544,0.2562953819194455,0.2430901355747731,0.0
3,79,0.7437046180805544,0.2562953819194455,0.2434236528813418,0.0
3,80,0.7437046180805544,0.2562953819194455,0.2436850211212682,0.0
3,81,0.7368181777100192,0.2631818222899807,0.2438958128881611,0.0
3,82,0.7368181777100192,0.2631818222899807,0.2460339053567337,0.0
3,83,0.7362093398538131,0.2637906601461869,0.2474978062528025,0.0
3,84,0.7344411357863304,0.2655588642136696,0.2486842609305843,0.0
4,1,0.965431864863159,0.0345681351368409,0.0,12.346575
4,2,0.9558534857797012,0.0441465142202988,0.0312153814104069,12.0427
4,3,0.9528497448175924,0.0471502551824074,0.0431341575595339,12.158125
4,4,0.9397254501745496,0.0602745498254503,0.0529308975300438,11.4682
4,5,0.9249135271892148,0.075086472810785,0.062227347536936,10.63055
4,6,0.922615553629492,0.0773844463705079,0.0712230158935736,10.678425
4,7,0.9025333350639632,0.0974666649360367,0.0783191625310134,9.340775
4,8,0.9012699352224282,0.0987300647775718,0.0868372347936211,9.480925
4,9,0.8847794304612416,0.1152205695387583,0.0931064054082598,8.401875
4,10,0.8795617373928631,0.1204382626071368,0.1006321893659772,8.114925
4,11,0.8789499729522378,0.1210500270477622,0.1068209958314708,8.26885
4,12,0.865933560858033,0.134066439141967,0.1115397315963973,7.3456
4,13,0.8647875700795064,0.1352124299204936,0.117641835332162,7.413725
4,14,0.8624877238350557,0.1375122761649443,0.12221396858685,7.370525
4,15,0.8556149272038963,0.1443850727961037,0.1261991958077332,6.950525
4,16,0.8556149272038963,0.1443850727961037,0.1306841408111667,7.0927
4,17,0.8505783207830674,0.1494216792169326,0.1340554294373164,6.709775
4,18,0.8505783207830674,0.1494216792169326,0.1377889819486366,6.87475
4,19,0.848499162696744,0.151500837303256,0.1406710953081951,6.85645
4,20,0.843817594850104,0.156182405149896,0.1434831713847856,6.470075
4,21,0.8402836348599351,0.1597163651400649,0.1467377580775038,6.236425
4,22,0.8398630505484164,0.1601369494515836,0.1499571098825037,6.3916
4,23,0.8320395939506849,0.167960406049315,0.1524915212334092,5.718675
4,24,0.8320395939506849,0.167960406049315,0.1561689828193348,5.8553
4,25,0.8320395939506849,0.167960406049315,0.1588048498694634,5.8874
4,26,0.82765014485932,0.17234985514068,0.1608569454326567,5.547075
4,27,0.8225557986461082,0.1774442013538918,0.1635011742609957,5.074025
4,28,0.8225557986461082,0.1774442013538918,0.1666045537582669,5.1917
4,29,0.8225557986461082,0.1774442013538918,0.1688482245589833,5.259575
4,30,0.8202526338096167,0.1797473661903833,0.1705971072261772,5.0848
4,31,0.8156266253696058,0.1843733746303941,0.1725558213167206,4.655975
4,32,0.8125424947638594,0.1874575052361405,0.1751320271757533,4.3838
4,33,0.8111391105964759,0.188860889403524,0.177706963341701,4.29605
4,34,0.8111391105964759,0.188860889403524,0.1798969298929709,4.2882
4,35,0.8102832948824581,0.1897167051175419,0.1815392992689642,4.339175
4,36,0.8080891952151524,0.1919108047848475,0.1830473185220018,4.1346
4,37,0.8044701103523196,0.1955298896476803,0.184771473629547,3.739875
4,38,0.8044701103523196,0.1955298896476803,0.1869410270490517,3.842275
4,39,0.796671786244452,0.203328213755548,0.1885284809393936,2.93545
4,40,0.7940600616881671,0.2059399383118328,0.1915818806174809,2.633825
4,41,0.7940600616881671,0.2059399383118328,0.1942917201861914,2.691475
4,42,0.7926508180346769,0.2073491819653231,0.1961806422565533,2.579275
4,43,0.7926508180346769,0.2073491819653231,0.1979072140151859,2.579825
4,44,0.7922498083321313,0.2077501916678686,0.1991947310765525,2.6012
4,45,0.7915338196519319,0.208466180348068,0.2003058247174064,2.47565
4,46,0.7893359828010272,0.2106640171989727,0.2013782675505957,2.2922
4,47,0.7893359828010272,0.2106640171989727,0.2027795455621151,2.342725
4,48,0.7893359828010272,0.2106640171989727,0.2038413662875771,2.3361
4,49,0.7893359828010272,0.2106640171989727,0.2046883851097646,2.3041
4,50,0.7893359828010272,0.2106640171989727,0.2053960920188358,2.340925
4,51,0.7883645291952924,0.2116354708047075,0.2060105239672237,2.244775
4,52,0.7866884218706577,0.2133115781293423,0.2068019536770717,2.1613
4,53,0.7866884218706577,0.2133115781293423,0.2078744869222597,2.125575
4,54,0.7866884218706577,0.2133115781293423,0.2086972210044745,2.176125
4,55,0.7784618590716256,0.2215381409283744,0.209358311857797,0.0
4,56,0.7783053795838656,0.2216946204161344,0.2120029451006889,0.0
4,57,0.7783053795838656,0.2216946204161344,0.2138437255456298,0.0
4,58,0.7783053795838656,0.2216946204161344,0.2151353573345851,0.0
4,59,0.7755966297477316,0.2244033702522684,0.2160762054461827,0.0
4,60,0.7755966297477316,0.2244033702522684,0.2174922555897575,0.0
4,61,0.7755966297477316,0.2244033702522684,0.2185060920763281,0.0
4,62,0.7746241109444783,0.2253758890555217,0.2192598186561616,0.0
4,63,0.7746241109444783,0.2253758890555217,0.220098795182863,0.0
4,64,0.7746241109444783,0.2253758890555217,0.2207334197641418,0.0
4,65,0.7718386476739284,0.2281613523260716,0.2212328616605249,0.0
4,66,0.7713937057162313,0.2286062942837686,0.2223832963785827,0.0
4,67,0.7713937057162313,0.2286062942837686,0.2233292192688062,0.0
4,68,0.7663388924120351,0.2336611075879648,0.2240208934205833,0.0
4,69,0.7663388924120351,0.2336611075879648,0.2259090840926331,0.0
4,70,0.7663388924120351,0.2336611075879648,0.2272109840586457,0.0
4,71,0.7663388924120351,0.2336611075879648,0.2281285783001832,0.0
4,72,0.7657613242144564,0.2342386757855435,0.2287925427488066,0.0
4,73,0.7657613242144564,0.2342386757855435,0.2294463239697475,0.0
4,74,0.7657613242144564,0.2342386757855435,0.2299322750611331,0.0
4,75,0.7642592142877076,0.2357407857122924,0.2303050861337513,0.0
4,76,0.7642592142877076,0.2357407857122924,0.2310184519323147,0.0
4,77,0.7607959831014472,0.2392040168985527,0.23153699332062,0.0
4,78,0.7595570596651352,0.2404429403348648,0.2328957484007718,0.0
4,79,0.7595570596651352,0.2404429403348648,0.2341887300988684,0.0
4,80,0.7593212955971859,0.2406787044028141,0.2350879839073197,0.0
4,81,0.7553029615396126,0.2446970384603873,0.2357903269307905,0.0
4,82,0.7553029615396126,0.2446970384603873,0.237438305456576,0.0
4,83,0.7517185823617729,0.2482814176382271,0.2385726930735564,0.0
4,84,0.7508100644721968,0.2491899355278032,0.2403921015874734,0.0
5,1,0.9966298040097974,0.0033701959902026,0.0,14.778875
5,2,0.9721189338519002,0.0278810661480998,0.0312153814104069,13.322125
5,3,0.9671518612783676,0.0328481387216323,0.0439320429648711,13.2197
5,4,0.9595081730289232,0.0404918269710767,0.054320788738296,13.0218
5,5,0.9449011659240716,0.0550988340759283,0.0634164730439384,12.176775
5,6,0.9213800273055582,0.0786199726944417,0.0723819883347593,10.5216
5,7,0.9213800273055582,0.0786199726944417,0.0822558641479541,10.839725
5,8,0.9213800273055582,0.0786199726944417,0.0892217167894378,11.177075
5,9,0.9041973926293002,0.0958026073706997,0.0947277861094736,9.97485
5,10,0.8988811979602923,0.1011188020397076,0.1020776408716662,9.757575
5,11,0.8918334447115033,0.1081665552884967,0.1082356145670586,9.349
5,12,0.8880849126809354,0.1119150873190646,0.1140609765295903,9.341025
5,13,0.8814561007715994,0.1185438992284005,0.1190785809008357,8.849725
5,14,0.8770865207633336,0.1229134792366664,0.1241535494374446,8.7138
5,15,0.8718820057703539,0.1281179942296461,0.1287782273271621,8.418
5,16,0.8681175644677399,0.1318824355322601,0.1332830781683571,8.2186
5,17,0.8681175644677399,0.1318824355322601,0.1374051581540364,8.33165
5,18,0.8638265187749313,0.1361734812250686,0.1405614490512874,8.12475
5,19,0.8628855265736085,0.1371144734263915,0.1440178500385144,8.145825
5,20,0.8628855265736085,0.1371144734263915,0.1469166075136358,8.395
5,21,0.848433491312952,0.151566508687048,0.1492943614552873,7.0583
5,22,0.8414409000976205,0.1585590999023794,0.1542954637357383,6.47325
5,23,0.8342295576508917,0.1657704423491083,0.1591358614638798,5.911125
5,24,0.8299940650918058,0.1700059349081941,0.1639364382253953,5.6193
5,25,0.8299940650918058,0.1700059349081941,0.1680929418875809,5.6667
5,26,0.8278792129511082,0.1721207870488917,0.1710010104839965,5.58095
5,27,0.8278792129511082,0.1721207870488917,0.1736625794431459,5.63985
5,28,0.8278792129511082,0.1721207870488917,0.1757149913602182,5.7013
5,29,0.8278792129511082,0.1721207870488917,0.177407566706263,5.88025
5,30,0.8256774306106731,0.1743225693893269,0.1788753811734806,5.73685
5,31,0.8255091218583618,0.1744908781416382,0.1806773044909552,5.8032
5,32,0.82200487159795,0.17799512840205,0.182198691408756,5.45395
5,33,0.82200487159795,0.17799512840205,0.1842856958480931,5.532125
5,34,0.8198982527269671,0.1801017472730328,0.1858967374911286,5.421025
5,35,0.8123221103347693,0.1876778896652307,0.187695396571177,4.5836
5,36,0.8111890885420902,0.1888109114579098,0.1908350913130223,4.459825
5,37,0.8094756251847696,0.1905243748152304,0.1932795144363049,4.364925
5,38,0.8094756251847696,0.1905243748152304,0.1954461194573328,4.458025
5,39,0.8094756251847696,0.1905243748152304,0.197046070691716,4.471925
